RequestTime,Predicted,SendBytes,ReceiveBytes,TimeTaken,UrlType1,UrlType2,UrlType3,Method_GET,Method_POST,Method_PUT,Method_DELETE,Method_HEAD,Method_OPTIONS,Method_PATCH,GroupCount
2023-12-20,3,1615810332,22318013,4688472,0,35066,11,35074,0,0,0,3,0,0,35077
2023-12-20,4,814558,2685477,235123,0,3104,50,3152,0,0,0,2,0,0,3154
2023-12-20,5,119339985,1185409,1047757,0,3565,77,3639,0,0,0,3,0,0,3642
2023-12-20,6,10738,8011,27154,0,8,32,36,0,0,0,4,0,0,40
2023-12-21,1,184864821,16849517,2058823,17011,0,0,13634,3377,0,0,0,0,0,17011
2023-12-21,2,9250,36400,41209,40,0,0,35,5,0,0,0,0,0,40
2023-12-21,3,1181113627,16050904,3563841,0,25178,9,25185,0,0,0,2,0,0,25187
2023-12-21,4,658554,2146039,219248,0,2480,26,2506,0,0,0,0,0,0,2506
2023-12-21,5,113103282,1103166,855594,12,3178,60,3250,0,0,0,0,0,0,3250
2023-12-21,6,4314,3936,25691,0,4,12,16,0,0,0,0,0,0,16
2023-12-22,1,84413164,13645503,1625428,14174,0,0,11511,2663,0,0,0,0,0,14174
2023-12-22,2,21163,64674,11321,112,0,0,101,11,0,0,0,0,0,112
2023-12-22,3,1055851749,14599881,3109678,0,23224,172,23390,5,0,0,1,0,0,23396
2023-12-22,4,669138,2001926,172791,0,2519,169,2682,6,0,0,0,0,0,2688
2023-12-22,5,126692291,1048825,943201,5,2767,82,2851,3,0,0,0,0,0,2854
2023-12-22,6,8399,8621,24256,19,3,12,30,4,0,0,0,0,0,34
2023-12-23,1,55080241,9958971,1308547,10362,0,0,8417,1945,0,0,0,0,0,10362
2023-12-23,2,1678,22262,2825,24,0,0,22,2,0,0,0,0,0,24
2023-12-23,3,761250030,10223779,2522546,0,16733,10,16740,0,0,0,3,0,0,16743
2023-12-23,4,400531,1322470,95973,0,1521,31,1552,0,0,0,0,0,0,1552
2023-12-23,5,144532277,1084290,1035578,0,2677,62,2738,1,0,0,0,0,0,2739
2023-12-23,6,6615,4861,7320,0,2,20,22,0,0,0,0,0,0,22
2023-12-24,1,96463347,9474040,1139473,9335,0,0,7533,1802,0,0,0,0,0,9335
2023-12-24,2,1095,13462,2248,14,0,0,12,2,0,0,0,0,0,14
2023-12-24,3,692057076,9421896,2239867,0,15305,5,15310,0,0,0,0,0,0,15310
2023-12-24,4,370648,1191744,91687,0,1400,28,1426,2,0,0,0,0,0,1428
2023-12-24,5,149895493,1094689,1067490,16,2654,65,2731,1,0,0,3,0,0,2735
2023-12-24,6,10246,6803,9077,0,5,26,26,0,0,0,5,0,0,31
2023-12-25,1,95949269,15272439,1825370,15700,0,0,12652,3048,0,0,0,0,0,15700
2023-12-25,2,15359,28888,22453,80,0,0,79,1,0,0,0,0,0,80
2023-12-25,3,1171135862,16545522,3419230,0,25998,6,26003,0,0,0,1,0,0,26004
2023-12-25,4,579657,1860961,143197,0,2199,48,2247,0,0,0,0,0,0,2247
2023-12-25,5,126008883,1090041,1107430,6,2946,118,3070,0,0,0,0,0,0,3070
2023-12-25,6,16728,8911,11732,0,5,45,50,0,0,0,0,0,0,50
2023-12-26,1,114034421,19433669,2094490,19798,0,0,15822,3976,0,0,0,0,0,19798
2023-12-26,2,0,3735,345,4,0,0,4,0,0,0,0,0,0,4
2023-12-26,3,1367844498,19194422,4158876,0,30169,5,30173,0,0,0,1,0,0,30174
2023-12-26,4,631342,2097363,130373,0,2427,24,2451,0,0,0,0,0,0,2451
2023-12-26,5,125473024,1181753,1143092,15,3151,82,3246,2,0,0,0,0,0,3248
2023-12-26,6,6582,4069,3833,0,1,19,20,0,0,0,0,0,0,20
2023-12-27,1,143196362,21418987,2529071,21824,0,0,17571,4253,0,0,0,0,0,21824
2023-12-27,2,1071,28922,5943,28,0,0,22,6,0,0,0,0,0,28
2023-12-27,3,1516296331,20769268,4361601,0,32979,10,32988,1,0,0,0,0,0,32989
2023-12-27,4,872456,2753803,223939,0,3141,131,3269,3,0,0,0,0,0,3272
2023-12-27,5,130598914,1101871,1073030,12,3079,79,3170,0,0,0,0,0,0,3170
2023-12-27,6,377709,107420,80420,0,283,16,299,0,0,0,0,0,0,299
2023-12-28,1,131060429,19175439,2376044,19523,0,0,15726,3796,0,1,0,0,0,19523
2023-12-28,2,2168,22375,5275,24,0,0,18,6,0,0,0,0,0,24
2023-12-28,3,1364817631,18939974,4610690,0,29936,10,29946,0,0,0,0,0,0,29946
2023-12-28,4,713920,2344870,232407,0,2688,67,2753,0,0,0,2,0,0,2755
2023-12-28,5,151006259,1049726,1041258,18,2687,81,2783,0,0,0,3,0,0,2786
2023-12-28,6,552741,159592,118089,0,409,27,432,0,0,0,4,0,0,436
2023-12-29,1,110285425,16852806,2118984,17219,0,0,13769,3450,0,0,0,0,0,17219
2023-12-29,2,10978,31169,5529,30,0,0,25,5,0,0,0,0,0,30
2023-12-29,3,1252606933,17498544,4446847,0,27367,11,27376,0,0,0,2,0,0,27378
2023-12-29,4,670892,2209639,185247,0,2549,20,2569,0,0,0,0,0,0,2569
2023-12-29,5,139511108,966008,968421,1,2529,70,2600,0,0,0,0,0,0,2600
2023-12-29,6,185359,48986,55592,0,134,17,151,0,0,0,0,0,0,151
2023-12-30,1,48459941,8520694,1283231,8935,0,0,7276,1659,0,0,0,0,0,8935
2023-12-30,2,1028,14758,4963,17,0,0,16,1,0,0,0,0,0,17
2023-12-30,3,684820798,9273278,2652356,0,15160,59,15208,0,0,0,11,0,0,15219
2023-12-30,4,480609,1316403,402964,0,1451,293,1734,0,0,0,10,0,0,1744
2023-12-30,5,159287943,903446,994911,21,2170,65,2255,1,0,0,0,0,0,2256
2023-12-30,6,89755,22269,30560,0,66,12,77,0,0,0,1,0,0,78
2023-12-31,1,55329437,6780195,976930,7032,0,0,5698,1332,0,2,0,0,0,7032
2023-12-31,2,4341,15279,2938,16,0,0,15,1,0,0,0,0,0,16
2023-12-31,3,523047768,7256748,1747557,0,11649,22,11658,0,0,0,13,0,0,11671
2023-12-31,4,313057,970540,86498,0,1153,28,1181,0,0,0,0,0,0,1181
2023-12-31,5,122068612,632049,748595,7,1600,66,1673,0,0,0,0,0,0,1673
2023-12-31,6,71889,17416,13136,0,47,18,64,0,0,0,1,0,0,65
2024-01-01,1,43270131,7129344,1096215,7482,0,0,6130,1351,0,1,0,0,0,7482
2024-01-01,2,2329,14710,6683,15,0,0,14,1,0,0,0,0,0,15
2024-01-01,3,574150077,8033591,1983473,0,13011,7,13015,0,0,0,3,0,0,13018
2024-01-01,4,349470,1118880,87550,0,1286,47,1333,0,0,0,0,0,0,1333
2024-01-01,5,139863685,781831,885202,0,1923,65,1987,0,0,0,1,0,0,1988
2024-01-01,6,106931,28336,24644,0,65,34,96,0,0,0,3,0,0,99
2024-01-02,1,179068145,23004162,2724772,22544,0,0,18178,4366,0,0,0,0,0,22544
2024-01-02,2,11552,37497,13107,36,0,0,35,1,0,0,0,0,0,36
2024-01-02,3,1644810143,22510858,4747544,0,35477,5,35480,1,0,0,1,0,0,35482
2024-01-02,4,814429,2638214,205909,0,3052,37,3088,1,0,0,0,0,0,3089
2024-01-02,5,165088569,1209649,1113767,22,3096,75,3191,2,0,0,0,0,0,3193
2024-01-02,6,77573,20837,14363,0,50,26,76,0,0,0,0,0,0,76
2024-01-03,1,147869867,20590098,2563834,21298,0,0,17195,4103,0,0,0,0,0,21298
2024-01-03,2,8156,35309,2417,38,0,0,33,5,0,0,0,0,0,38
2024-01-03,3,1599219038,22234816,4690397,0,35201,11,35211,0,0,0,1,0,0,35212
2024-01-03,4,718272,2192292,190490,0,2568,195,2762,0,0,0,1,0,0,2763
2024-01-03,5,154361979,1107358,1059745,1,2919,71,2991,0,0,0,0,0,0,2991
2024-01-03,6,109516,26081,16971,0,72,20,92,0,0,0,0,0,0,92
2024-01-04,1,138929665,22151194,2762500,22732,0,0,18178,4554,0,0,0,0,0,22732
2024-01-04,2,5525,23247,1574,21,0,0,19,2,0,0,0,0,0,21
2024-01-04,3,1625932344,22384075,5852689,0,35464,140,35602,1,0,0,1,0,0,35604
2024-01-04,4,891594,2778977,277055,0,3057,328,3380,5,0,0,0,0,0,3385
2024-01-04,5,165862234,1090589,1168594,7,2874,72,2953,0,0,0,0,0,0,2953
2024-01-04,6,131944,34158,34798,0,109,14,123,0,0,0,0,0,0,123
2024-01-05,1,150496241,20542952,2452847,21045,0,0,16899,4146,0,0,0,0,0,21045
2024-01-05,2,6347,17748,2146,19,0,0,17,2,0,0,0,0,0,19
2024-01-05,3,1521407088,20979835,4627773,0,33053,9,33059,0,0,0,3,0,0,33062
2024-01-05,4,820477,2719728,204289,0,3101,58,3151,0,0,0,8,0,0,3159
2024-01-05,5,150223792,1043848,1149031,9,2769,95,2870,0,0,0,3,0,0,2873
2024-01-05,6,147878,37804,49359,0,111,23,131,0,0,0,3,0,0,134
2024-01-06,1,112066270,12923245,1722784,13335,0,0,10744,2591,0,0,0,0,0,13335
2024-01-06,2,438,16818,2022,20,0,0,17,3,0,0,0,0,0,20
2024-01-06,3,937238319,12629742,2970766,0,20495,135,20630,0,0,0,0,0,0,20630
2024-01-06,4,590626,1845313,195884,0,2022,162,2184,0,0,0,0,0,0,2184
2024-01-06,5,169981347,1067922,1176399,10,2542,75,2625,2,0,0,0,0,0,2627
2024-01-06,6,111106,27681,22115,0,75,24,99,0,0,0,0,0,0,99
2024-01-07,1,54790570,10905856,1417295,11391,0,0,9207,2184,0,0,0,0,0,11391
2024-01-07,2,16738,42269,6559,39,0,0,36,3,0,0,0,0,0,39
2024-01-07,3,792387917,10901233,2585068,0,17755,7,17760,0,0,0,2,0,0,17762
2024-01-07,4,521887,1716967,134645,0,1984,21,2004,1,0,0,0,0,0,2005
2024-01-07,5,136225625,901073,1013407,1,2383,63,2446,1,0,0,0,0,0,2447
2024-01-07,6,106829,27333,36356,0,70,28,98,0,0,0,0,0,0,98
2024-01-08,1,246300783,24859586,2984120,25259,0,0,20226,5033,0,0,0,0,0,25259
2024-01-08,2,2751,41471,6016,44,0,0,39,5,0,0,0,0,0,44
2024-01-08,3,1753044365,24284220,4913183,0,37971,14,37984,0,0,0,1,0,0,37985
2024-01-08,4,969744,3256787,225902,0,3707,31,3737,0,0,0,1,0,0,3738
2024-01-08,5,138335639,1010269,1079119,16,2809,67,2892,0,0,0,0,0,0,2892
2024-01-08,6,113880,27633,20743,0,74,29,103,0,0,0,0,0,0,103
2024-01-09,1,156372278,23735263,2816405,24147,0,0,19404,4743,0,0,0,0,0,24147
2024-01-09,2,2847,25188,3695,26,0,0,23,3,0,0,0,0,0,26
2024-01-09,3,1661511607,23380205,4918198,0,36738,8,36743,0,0,0,3,0,0,36746
2024-01-09,4,1007099,3386583,246555,0,3834,40,3867,0,0,0,7,0,0,3874
2024-01-09,5,157882066,1043320,1174449,7,2885,82,2971,0,0,0,3,0,0,2974
2024-01-09,6,119427,30980,31953,0,85,27,109,0,0,0,3,0,0,112
2024-01-10,1,136129564,21577967,2852581,21998,0,0,17661,4337,0,0,0,0,0,21998
2024-01-10,2,9098,35500,8463,35,0,0,35,0,0,0,0,0,0,35
2024-01-10,3,1504446075,21065460,4786050,0,33147,8,33151,1,0,0,3,0,0,33155
2024-01-10,4,921225,3091295,271243,0,3553,23,3574,1,0,0,1,0,0,3576
2024-01-10,5,171158258,1204117,1287917,23,3083,67,3169,4,0,0,0,0,0,3173
2024-01-10,6,124844,30642,35880,0,88,19,107,0,0,0,0,0,0,107
2024-01-11,1,164747747,22260670,2700444,22747,0,0,18481,4266,0,0,0,0,0,22747
2024-01-11,2,657,16090,3454,18,0,0,17,1,0,0,0,0,0,18
2024-01-11,3,1554319092,21592173,4674579,0,34090,16,34105,0,0,0,1,0,0,34106
2024-01-11,4,832318,2750467,279890,0,3162,28,3189,0,0,0,1,0,0,3190
2024-01-11,5,165156962,1120107,1189829,10,2942,80,3030,1,0,0,1,0,0,3032
2024-01-11,6,161267,43241,33255,0,106,33,139,0,0,0,0,0,0,139
2024-01-12,1,116262664,18157281,2179787,18490,0,0,14873,3617,0,0,0,0,0,18490
2024-01-12,2,3211,27829,4323,29,0,0,28,1,0,0,0,0,0,29
2024-01-12,3,1288851533,18351752,3854971,0,28909,18,28927,0,0,0,0,0,0,28927
2024-01-12,4,743109,2450908,187290,0,2772,29,2799,0,0,0,2,0,0,2801
2024-01-12,5,144219170,1085883,1129090,5,2861,76,2942,0,0,0,0,0,0,2942
2024-01-12,6,361078,146383,108596,0,352,33,385,0,0,0,0,0,0,385
2024-01-13,1,67207662,10042300,1260327,10296,0,0,8373,1923,0,0,0,0,0,10296
2024-01-13,2,390,10147,5542,10,0,0,10,0,0,0,0,0,0,10
2024-01-13,3,705465405,9817403,2299381,0,15698,16,15712,0,0,0,2,0,0,15714
2024-01-13,4,475402,1534647,149322,0,1729,111,1840,0,0,0,0,0,0,1840
2024-01-13,5,166943523,1170709,1183582,10,2808,84,2898,1,0,0,3,0,0,2902
2024-01-13,6,31812,31339,32374,0,55,38,88,0,0,0,5,0,0,93
2024-01-14,1,66145597,9529048,1302675,10030,0,0,8194,1836,0,0,0,0,0,10030
2024-01-14,2,2293,11618,426,11,0,4,13,2,0,0,0,0,0,15
2024-01-14,3,733556295,10139252,2296597,0,16682,10,16692,0,0,0,0,0,0,16692
2024-01-14,4,485474,1622105,110078,0,1845,33,1875,3,0,0,0,0,0,1878
2024-01-14,5,135851439,999068,1057335,27,2515,85,2625,2,0,0,0,0,0,2627
2024-01-14,6,10341,5884,18593,0,7,20,27,0,0,0,0,0,0,27
2024-01-15,1,158882814,22076097,2806750,22543,0,0,18055,4488,0,0,0,0,0,22543
2024-01-15,2,2305,18956,3427,19,0,0,17,2,0,0,0,0,0,19
2024-01-15,3,1554380068,21954229,4822388,0,34510,18,34527,0,0,0,1,0,0,34528
2024-01-15,4,832968,2790112,207758,0,3212,41,3253,0,0,0,0,0,0,3253
2024-01-15,5,149444219,1246267,1207791,8,3353,99,3460,0,0,0,0,0,0,3460
2024-01-15,6,7470,5259,20457,0,8,17,25,0,0,0,0,0,0,25
2024-01-16,1,294882356,24587648,2759933,25015,0,0,20144,4871,0,0,0,0,0,25015
2024-01-16,2,3167,20751,2592,22,0,0,22,0,0,0,0,0,0,22
2024-01-16,3,1682547119,23680671,4598015,0,37031,24,37053,0,0,0,2,0,0,37055
2024-01-16,4,848561,2795106,174871,0,3259,32,3291,0,0,0,0,0,0,3291
2024-01-16,5,145321299,1302051,1296493,8,3604,105,3717,0,0,0,0,0,0,3717
2024-01-16,6,12006,11089,11102,0,9,30,39,0,0,0,0,0,0,39
2024-01-17,1,206188590,23581122,3005320,23998,0,0,19355,4642,0,1,0,0,0,23998
2024-01-17,2,2747,17666,2264,19,0,0,18,1,0,0,0,0,0,19
2024-01-17,3,1672812134,23197572,5053275,0,36772,11,36783,0,0,0,0,0,0,36783
2024-01-17,4,1090189,3691928,247370,0,4173,23,4196,0,0,0,0,0,0,4196
2024-01-17,5,171893103,1439161,1408687,26,3778,76,3877,0,0,0,3,0,0,3880
2024-01-17,6,7248,5982,8069,0,5,22,24,0,0,0,3,0,0,27
2024-01-18,1,171265257,23745457,2663527,23718,0,0,19049,4669,0,0,0,0,0,23718
2024-01-18,2,5143,38636,6024,39,0,0,37,2,0,0,0,0,0,39
2024-01-18,3,1485218836,20711051,4297923,0,32444,9,32453,0,0,0,0,0,0,32453
2024-01-18,4,959272,3251867,186844,0,3696,29,3725,0,0,0,0,0,0,3725
2024-01-18,5,140288341,1194900,1239935,8,3221,70,3296,3,0,0,0,0,0,3299
2024-01-18,6,7981,5148,4275,0,2,23,25,0,0,0,0,0,0,25
2024-01-19,1,99638732,21598978,2405631,21753,0,0,17495,4257,0,1,0,0,0,21753
2024-01-19,2,6959,51113,5009,45,0,0,44,1,0,0,0,0,0,45
2024-01-19,3,1497479508,21175941,4428300,0,33175,12,33186,0,0,0,1,0,0,33187
2024-01-19,4,889740,3033658,201775,0,3416,29,3445,0,0,0,0,0,0,3445
2024-01-19,5,147307564,1249364,1360023,6,3462,68,3536,0,0,0,0,0,0,3536
2024-01-19,6,9617,6312,16394,0,6,25,31,0,0,0,0,0,0,31
2024-01-20,1,89927509,17009910,1909480,16188,0,0,13162,3024,0,2,0,0,0,16188
2024-01-20,2,3153,23450,5635,23,0,0,23,0,0,0,0,0,0,23
2024-01-20,3,1007168140,13561594,3156036,0,22077,15,22091,0,0,0,1,0,0,22092
2024-01-20,4,565423,1879837,105540,0,2149,35,2183,0,0,0,1,0,0,2184
2024-01-20,5,145695004,1180279,1194939,16,3055,78,3149,0,0,0,0,0,0,3149
2024-01-20,6,8996,5628,24479,0,4,24,28,0,0,0,0,0,0,28
2024-01-21,1,95566131,15385754,1899485,14226,0,0,11725,2488,0,13,0,0,0,14226
2024-01-21,2,7028,39027,1891,32,0,0,27,5,0,0,0,0,0,32
2024-01-21,3,813433892,11047982,2766580,0,17843,7,17848,0,0,0,2,0,0,17850
2024-01-21,4,611280,2106443,141618,0,2323,26,2348,1,0,0,0,0,0,2349
2024-01-21,5,156227998,1108225,1188688,6,2853,87,2943,1,0,0,2,0,0,2946
2024-01-21,6,9820,8332,65386,0,8,29,32,0,0,0,5,0,0,37
2024-01-22,1,265969180,22352127,2598754,22161,0,0,17771,4390,0,0,0,0,0,22161
2024-01-22,2,4519,42872,7414,42,0,0,42,0,0,0,0,0,0,42
2024-01-22,3,1468630763,20971569,4482189,0,32522,14,32533,0,0,0,3,0,0,32536
2024-01-22,4,902886,3045196,204373,0,3409,98,3503,0,0,0,4,0,0,3507
2024-01-22,5,162132023,1384133,1296716,16,3640,75,3728,2,0,0,1,0,0,3731
2024-01-22,6,10359,6539,17639,0,6,21,27,0,0,0,0,0,0,27
2024-01-23,1,121531330,18734104,2091501,18583,0,0,15030,3548,0,5,0,0,0,18583
2024-01-23,2,1609,29979,5016,27,0,0,25,2,0,0,0,0,0,27
2024-01-23,3,1275044163,18247466,3727682,0,28543,10,28552,0,0,0,1,0,0,28553
2024-01-23,4,735832,2526102,163325,0,2821,38,2859,0,0,0,0,0,0,2859
2024-01-23,5,144971859,1186735,1195170,17,3172,94,3283,0,0,0,0,0,0,3283
2024-01-23,6,7335,5596,14320,0,4,24,28,0,0,0,0,0,0,28
2024-01-24,1,127689868,21529758,2510810,20982,0,0,16788,4194,0,0,0,0,0,20982
2024-01-24,2,7010,44363,12615,45,0,0,43,2,0,0,0,0,0,45
2024-01-24,3,1487676861,21305447,4383043,0,33226,15,33240,0,0,0,1,0,0,33241
2024-01-24,4,795892,2725328,191626,0,3043,51,3094,0,0,0,0,0,0,3094
2024-01-24,5,124158865,1186404,1191654,1,3283,97,3381,0,0,0,0,0,0,3381
2024-01-24,6,52560,31869,62913,0,6,209,215,0,0,0,0,0,0,215
2024-01-25,1,129524927,17600771,2156276,17968,0,0,14509,3458,0,1,0,0,0,17968
2024-01-25,2,3139,38250,41409,34,0,0,31,3,0,0,0,0,0,34
2024-01-25,3,1323176077,18837544,3968337,0,29882,11,29890,1,0,0,2,0,0,29893
2024-01-25,4,663585,2257599,235003,0,2514,36,2548,1,0,0,1,0,0,2550
2024-01-25,5,109073490,1105852,1059326,5,3062,115,3178,0,0,0,4,0,0,3182
2024-01-25,6,11982,7685,35657,0,3,33,32,0,0,0,4,0,0,36
2024-01-26,1,120715224,18272786,2156230,18621,0,0,15010,3611,0,0,0,0,0,18621
2024-01-26,2,1025,19120,4238,20,0,0,16,4,0,0,0,0,0,20
2024-01-26,3,1379912874,19392008,4084501,0,30388,11,30399,0,0,0,0,0,0,30399
2024-01-26,4,569382,2056490,142946,0,2288,57,2345,0,0,0,0,0,0,2345
2024-01-26,5,115227334,1107878,1237165,26,3058,92,3174,2,0,0,0,0,0,3176
2024-01-26,6,9461,5219,7921,0,7,16,23,0,0,0,0,0,0,23
2024-01-27,1,65981683,10503066,1218858,10854,0,0,8824,2030,0,0,0,0,0,10854
2024-01-27,2,9874,61860,5872,64,0,0,56,8,0,0,0,0,0,64
2024-01-27,3,802602349,11391794,2503234,0,18201,28,18229,0,0,0,0,0,0,18229
2024-01-27,4,276590,869786,239217,0,980,335,1315,0,0,0,0,0,0,1315
2024-01-27,5,110859625,870415,994185,11,2414,64,2488,1,0,0,0,0,0,2489
2024-01-27,6,7101,4370,5043,0,3,22,25,0,0,0,0,0,0,25
2024-01-28,1,53262105,9944555,1188625,10301,0,0,8316,1985,0,0,0,0,0,10301
2024-01-28,2,2964,8762,1060,9,0,0,8,1,0,0,0,0,0,9
2024-01-28,3,758850888,10812151,2595066,0,17383,28,17409,0,0,0,1,1,0,17411
2024-01-28,4,217904,841319,117255,0,896,127,1023,0,0,0,0,0,0,1023
2024-01-28,5,120372899,1216143,1192312,10,3317,49,3374,1,0,0,1,0,0,3376
2024-01-28,6,7696,4402,4846,0,4,20,24,0,0,0,0,0,0,24
2024-01-29,1,203724674,23987861,2934724,24105,0,0,19463,4641,0,1,0,0,0,24105
2024-01-29,2,2187,22182,3465,23,0,0,21,2,0,0,0,0,0,23
2024-01-29,3,1695150626,24318056,5316098,0,37786,29,37800,0,0,0,15,0,0,37815
2024-01-29,4,261105,1129640,131237,0,1307,33,1308,0,0,0,30,2,0,1340
2024-01-29,5,119422800,1569507,1340214,30,4836,60,4904,2,0,0,20,0,0,4926
2024-01-29,6,5653,3589,4328,0,3,17,16,0,0,0,4,0,0,20
2024-01-30,1,172662390,23441985,2739380,23536,0,0,19044,4492,0,0,0,0,0,23536
2024-01-30,2,3491,32750,2466,35,0,0,34,1,0,0,0,0,0,35
2024-01-30,3,1633818246,23553548,5258664,0,36555,33,36588,0,0,0,0,0,0,36588
2024-01-30,4,368894,1540240,105320,0,1695,120,1815,0,0,0,0,0,0,1815
2024-01-30,5,140707446,1443264,1353185,14,4311,71,4392,3,0,0,1,0,0,4396
2024-01-30,6,6205,5538,8481,0,7,19,25,0,0,0,1,0,0,26
2024-01-31,1,167197981,22663611,2759601,22308,0,0,17844,4464,0,0,0,0,0,22308
2024-01-31,2,4341,18733,2266,18,0,0,16,2,0,0,0,0,0,18
2024-01-31,3,1563708346,22539162,4828510,0,34887,29,34913,0,0,0,3,0,0,34916
2024-01-31,4,297127,1246478,122042,0,1379,92,1471,0,0,0,0,0,0,1471
2024-01-31,5,142719453,1358795,1370208,0,3858,61,3918,0,0,0,1,0,0,3919
2024-01-31,6,6894,4776,4497,0,2,23,25,0,0,0,0,0,0,25
2024-02-01,1,138861874,23963565,2863691,23617,0,0,19127,4488,0,2,0,0,0,23617
2024-02-01,2,3664,30413,7571,30,0,0,28,2,0,0,0,0,0,30
2024-02-01,3,1679771418,24699356,5903309,0,39507,30,39535,1,0,0,1,0,0,39537
2024-02-01,4,355552,1538611,90737,0,1694,37,1730,1,0,0,0,0,0,1731
2024-02-01,5,411890383,2176949,2061134,19,6166,54,6239,0,0,0,0,0,0,6239
2024-02-01,6,7319,3410,42651,0,6,10,16,0,0,0,0,0,0,16
2024-02-02,1,183990756,23806743,2619263,23212,0,0,18394,4817,0,1,0,0,0,23212
2024-02-02,2,4138,32092,8125,32,0,0,31,1,0,0,0,0,0,32
2024-02-02,3,1588801008,23460465,4933493,0,37447,55,37487,1,0,0,14,0,0,37502
2024-02-02,4,287513,1297418,94848,0,1391,41,1422,1,0,0,9,0,0,1432
2024-02-02,5,593626720,2824098,2334084,5,7995,56,8056,0,0,0,0,0,0,8056
2024-02-02,6,10197,7719,11085,0,7,31,32,0,0,0,6,0,0,38
2024-02-03,1,72077265,13992993,1471327,13320,0,0,10458,2862,0,0,0,0,0,13320
2024-02-03,2,1541,15707,2100,15,0,0,15,0,0,0,0,0,0,15
2024-02-03,3,829585795,12747346,3008240,0,21711,31,21741,0,0,0,1,0,0,21742
2024-02-03,4,171425,776819,58611,0,824,42,866,0,0,0,0,0,0,866
2024-02-03,5,456342515,2137424,1780701,20,5855,48,5919,4,0,0,0,0,0,5923
2024-02-03,6,6415,5720,38539,0,6,19,21,0,0,0,4,0,0,25
2024-02-04,1,62658419,10529005,1327832,10352,0,0,8409,1942,0,1,0,0,0,10352
2024-02-04,2,1442,10180,1418,10,0,0,10,0,0,0,0,0,0,10
2024-02-04,3,716233108,10219567,2474612,0,16454,29,16482,0,0,0,1,0,0,16483
2024-02-04,4,179583,788206,63299,0,821,42,862,0,0,0,1,0,0,863
2024-02-04,5,154319499,1053401,1170657,17,2726,64,2806,1,0,0,0,0,0,2807
2024-02-04,6,7935,5118,34638,0,9,16,25,0,0,0,0,0,0,25
2024-02-05,1,115810699,18614792,1962776,18203,0,0,14638,3565,0,0,0,0,0,18203
2024-02-05,2,1982,28452,3735,28,0,0,27,1,0,0,0,0,0,28
2024-02-05,3,1305958474,18822094,4431333,0,28932,27,28953,0,0,0,2,4,0,28959
2024-02-05,4,267898,1195316,94035,0,1297,38,1333,0,0,0,2,0,0,1335
2024-02-05,5,128942989,1136660,1148074,15,3046,58,3117,2,0,0,0,0,0,3119
2024-02-05,6,3009,2371,21905,0,3,7,10,0,0,0,0,0,0,10
2024-02-06,1,100656063,17498923,1881378,17104,0,0,13770,3334,0,0,0,0,0,17104
2024-02-06,2,3574,31627,2621,29,0,0,27,2,0,0,0,0,0,29
2024-02-06,3,1220960858,17506648,3625579,0,27089,45,27129,0,0,0,5,0,0,27134
2024-02-06,4,261496,1174544,92058,0,1267,39,1306,0,0,0,0,0,0,1306
2024-02-06,5,154714180,1250997,1291526,16,3355,63,3432,2,0,0,0,0,0,3434
2024-02-06,6,10962,8854,21129,0,5,38,38,0,0,0,5,0,0,43
2024-02-07,1,116643113,14172829,1600825,13749,0,0,10900,2849,0,0,0,0,0,13749
2024-02-07,2,414,16341,3015,16,0,0,16,0,0,0,0,0,0,16
2024-02-07,3,987799910,14178218,2817408,0,21681,45,21716,0,0,0,10,0,0,21726
2024-02-07,4,210582,885627,68391,0,988,45,1024,0,0,0,9,0,0,1033
2024-02-07,5,144867773,1155961,1178808,26,2990,54,3068,2,0,0,0,0,0,3070
2024-02-07,6,7185,6066,18177,0,8,18,25,0,0,0,1,0,0,26
2024-02-08,1,39395698,6641024,693133,6428,0,0,5092,1336,0,0,0,0,0,6428
2024-02-08,2,1860,14153,2590,13,0,0,11,2,0,0,0,0,0,13
2024-02-08,3,429012226,6062333,1413195,0,9660,36,9695,0,0,0,1,0,0,9696
2024-02-08,4,113957,492140,48307,0,515,33,548,0,0,0,0,0,0,548
2024-02-08,5,134277707,891631,955860,13,2188,49,2246,4,0,0,0,0,0,2250
2024-02-08,6,6405,3890,3934,0,0,20,20,0,0,0,0,0,0,20
2024-02-09,1,29049655,4888585,578716,4825,0,0,3982,843,0,0,0,0,0,4825
2024-02-09,2,609,3561,256,3,0,0,3,0,0,0,0,0,0,3
2024-02-09,3,298200924,4293352,1117604,0,6796,44,6837,2,0,0,1,0,0,6840
2024-02-09,4,92086,282975,47346,0,311,104,411,4,0,0,0,0,0,415
2024-02-09,5,145026246,900082,1205222,6,2129,43,2178,0,0,0,0,0,0,2178
2024-02-09,6,10212,11622,129720,0,21,27,47,0,0,0,1,0,0,48
2024-02-10,1,17621554,4897048,656665,4981,0,0,4090,891,0,0,0,0,0,4981
2024-02-10,2,438,6628,2956,7,0,0,7,0,0,0,0,0,0,7
2024-02-10,3,360929736,4961768,1260285,0,8021,31,8049,0,0,0,3,0,0,8052
2024-02-10,4,89963,381088,31120,0,400,33,431,2,0,0,0,0,0,433
2024-02-10,5,207924380,1126487,1399365,21,2842,54,2915,2,0,0,0,0,0,2917
2024-02-10,6,53482,49823,35775,0,112,30,137,0,0,0,5,0,0,142
2024-02-11,1,46826826,4954418,581504,4912,0,0,3931,981,0,0,0,0,0,4912
